DATE,SHIFT_CODE,OPERATOR_CODE,MACHINE,PRODUCT,SERIES,QUANTITY,DRUM_NUMBER,CONTROL_NUMBER
7-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL02955A ,01-04a-00001
7-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL02955B ,01-04a-00002
7-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL02955C ,01-04a-00003
7-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03056A ,01-04a-00004
7-Jan-25,1st,DITC,1,10-MIRA,2020," 50,000 ", AL03056B ,01-04a-00005
8-Jan-25,1st,DITC,1,10-MIRA,2020," 10,000 ", AL03056B ,01-04a-00005
8-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03056C ,01-04a-00006
8-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03264A ,01-04a-00007
8-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03264B ,01-04a-00008
8-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03264C ,01-04a-00009
8-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03189A ,01-04a-00010
9-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03189B ,01-04a-00011
9-Jan-25,1st,DITC,1,10-MIRA,2020," 65,000 ", AL03189C ,01-04a-00012
9-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03122A ,01-04a-00013
9-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03122B ,01-04a-00014
9-Jan-25,1st,DITC,1,10-MIRA,2020," 65,000 ", AL03122C ,01-04a-00015
10-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03001A ,01-04a-00016
10-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03001B ,01-04a-00017
10-Jan-25,1st,DITC,1,10-MIRA,2020," 65,000 ", AL03001C ,01-04a-00018
10-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03159A ,01-04a-00019
10-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03159B ,01-04a-00020
10-Jan-25,1st,DITC,1,10-MIRA,2020," 15,000 ", AL03159C ,01-04a-00021
13-Jan-25,1st,DITC,1,10-MIRA,2020," 50,000 ", AL03159C ,01-04a-00021
13-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03030A ,01-04a-00022
13-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03030B ,01-04a-00023
13-Jan-25,1st,DITC,1,10-MIRA,2020," 30,000 ", AL03030C ,01-04a-00024
14-Jan-25,1st,DITC,1,10-MIRA,2020," 40,000 ", AL03030C ,01-04a-00024
14-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03166A ,01-04a-00025
14-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03166B ,01-04a-00026
14-Jan-25,1st,DITC,1,10-MIRA,2020," 65,000 ", AL03166C ,01-04a-00027
14-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03153A ,01-04a-00028
14-Jan-25,1st,DITC,1,10-MIRA,2020," 30,000 ", AL03153B ,01-04a-00029
14-Jan-25,1st OT,DITC,1,10-MIRA,2020," 30,000 ", AL03153B ,01-04a-00029
14-Jan-25,1st OT,DITC,1,10-MIRA,2020," 50,000 ", AL03153C ,01-04a-00030
15-Jan-25,1st,DITC,1,10-MIRA,2020," 15,000 ", AL03153C ,01-04a-00030
15-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03162A ,01-04a-00031
15-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03162B ,01-04a-00032
15-Jan-25,1st,DITC,1,10-MIRA,2020," 65,000 ", AL03162C ,01-04a-00033
15-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03156A ,01-04a-00034
16-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03156B ,01-04a-00035
16-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03156C ,01-04a-00036
16-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03048A ,01-04a-00037
16-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03048B ,01-04a-00038
16-Jan-25,1st,DITC,1,10-MIRA,2020," 70,000 ", AL03048C ,01-04a-00039
17-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03106A ,01-04a-00040
17-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03106B ,01-04a-00041
17-Jan-25,1st,DITC,1,10-MIRA,2020," 65,000 ", AL03106C ,01-04a-00042
17-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03044A ,01-04a-00043
17-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03044B ,01-04a-00044
20-Jan-25,1st,DITC,1,10-MIRA,2020," 63,000 ", AL03044C ,01-04a-00045
20-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03064A ,01-04a-00046
20-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03064B ,01-04a-00047
20-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03064C ,01-04a-00048
20-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03068A ,01-04a-00049
21-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03068B ,01-04a-00050
21-Jan-25,1st,DITC,1,10-MIRA,2020," 65,000 ", AL03068C ,01-04a-00051
21-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03004A ,01-04a-00052
21-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03004B ,01-04a-00053
21-Jan-25,1st,DITC,1,10-MIRA,2020," 40,000 ", AL03004C ,01-04a-00054
22-Jan-25,1st,DITC,1,10-MIRA,2020," 25,000 ", AL03004C ,01-04a-00054
22-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL02993A ,01-04a-00055
22-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL02993B ,01-04a-00056
22-Jan-25,1st,DITC,1,10-MIRA,2020," 65,000 ", AL02993C ,01-04a-00057
22-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03009A ,01-04a-00058
22-Jan-25,1st,DITC,1,10-MIRA,2020," 35,000 ", AL03009B ,01-04a-00059
23-Jan-25,1st,EZC,1,10-MIRA,2020," 25,000 ", AL03009B ,01-04a-00059
23-Jan-25,1st,EZC,1,10-MIRA,2020," 60,000 ", AL03009C ,01-04a-00060
23-Jan-25,1st,EZC,1,10-MIRA,2020," 60,000 ", AL03006A ,01-04a-00061
23-Jan-25,1st,EZC,1,10-MIRA,2020," 60,000 ", AL03006B ,01-04a-00062
23-Jan-25,1st,EZC,1,10-MIRA,2020," 60,000 ", AL03006C ,01-04a-00063
23-Jan-25,1st,EZC,1,10-MIRA,2020," 35,000 ", AL03016A ,01-04a-00064
24-Jan-25,1st,DITC,1,10-MIRA,2020," 25,000 ", AL03016A ,01-04a-00064
24-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03016B ,01-04a-00065
24-Jan-25,1st,DITC,1,10-MIRA,2020," 66,000 ", AL03016C ,01-04a-00066
24-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03262A ,01-04a-00067
24-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03262B ,01-04a-00068
24-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03262C ,01-04a-00069
27-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03274A ,01-04a-00070
27-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03274B ,01-04a-00071
27-Jan-25,1st,DITC,1,10-MIRA,2020," 65,000 ", AL03274C ,01-04a-00072
27-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03149A ,01-04a-00073
27-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03194B ,01-04a-00074
27-Jan-25,1st,DITC,1,10-MIRA,2020," 10,000 ", AL03194C ,01-04a-00075
27-Jan-25,1st OT,DITC,1,10-MIRA,2020," 55,000 ", AL03194C ,01-04a-00075
27-Jan-25,1st OT,DITC,1,10-MIRA,2020," 40,000 ", AL03269A ,01-04a-00076
28-Jan-25,1st,DITC,1,10-MIRA,2020," 20,000 ", AL03269A ,01-04a-00076
28-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03269B ,01-04a-00077
28-Jan-25,1st,DITC,1,10-MIRA,2020," 65,000 ", AL03269C ,01-04a-00078
28-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03128A ,01-04a-00079
28-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03128B ,01-04a-00080
28-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03128C ,01-04a-00081
28-Jan-25,1st OT,DITC,1,10-MIRA,2020," 60,000 ", AL03135A ,01-04a-00082
28-Jan-25,1st OT,DITC,1,10-MIRA,2020," 25,000 ", AL03135B ,01-04a-00083
30-Jan-25,1st,DITC,1,10-MIRA,2020," 35,000 ", AL03135B ,01-04a-00083
30-Jan-25,1st,DITC,1,10-MIRA,2020," 65,000 ", AL03135C ,01-04a-00084
30-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL3133A ,01-04a-00085
30-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03133B ,01-04a-00086
30-Jan-25,1st,DITC,1,10-MIRA,2020," 70,000 ", AL03133C ,01-04a-00087
30-Jan-25,1st,DITC,1,10-MIRA,2020," 15,000 ", AL03069A ,01-04a-00088
31-Jan-25,1st,DITC,1,10-MIRA,2020," 45,000 ", AL03069A ,01-04a-00088
31-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03069B ,01-04a-00089
31-Jan-25,1st,DITC,1,10-MIRA,2020," 65,000 ", AL03069C ,01-04a-00090
31-Jan-25,1st,DITC,1,10-MIRA,2020," 60,000 ", AL03081A ,01-04a-00091
3-Feb-25,1st,MTDC,1,10-MIRA,2020," 60,000 ", AL03081B ,01-04a-00092
3-Feb-25,1st,MTDC,1,10-MIRA,2020," 60,000 ", AL03081C ,01-04a-00093
3-Feb-25,1st,MTDC,1,10-MIRA,2020," 60,000 ", AL03130A ,01-04a-00094
3-Feb-25,1st,MTDC,1,10-MIRA,2020," 60,000 ", AL03130B ,01-04a-00095
3-Feb-25,1st,MTDC,1,10-MIRA,2020," 67,000 ", AL03130C ,01-04a-00096
3-Feb-25,1st OT,MTDC,1,10-MIRA,2020," 60,000 ", AL03223A ,01-04a-00097
3-Feb-25,1st OT,MTDC,1,10-MIRA,2020," 30,000 ", AL03223B ,01-04a-00098
4-Feb-25,1st,MTDC,1,10-MIRA,2020," 30,000 ", AL03223B ,01-04a-00098
4-Feb-25,1st,MTDC,1,10-MIRA,2020," 78,000 ", AL03223C ,01-04a-00099
4-Feb-25,1st,MTDC,1,10-MIRA,2020," 60,000 ", AL03084A ,01-04a-00100
4-Feb-25,1st,MTDC,1,10-MIRA,2020," 60,000 ", AL03084B ,01-04a-00101
4-Feb-25,1st,MTDC,1,10-MIRA,2020," 62,000 ", AL03084C ,01-04a-00102
4-Feb-25,1st,MTDC,1,10-MIRA,2020," 10,000 ", AL03198A ,01-04a-00103
4-Feb-25,1st OT,MTDC,1,10-MIRA,2020," 50,000 ", AL03198A ,01-04a-00103
4-Feb-25,1st OT,MTDC,1,10-MIRA,2020," 10,000 ", AL03198B ,01-04a-00104
5-Feb-25,1st,MTDC,1,10-MIRA,2020," 50,000 ", AL03198B ,01-04a-00104
5-Feb-25,1st,MTDC,1,10-MIRA,2020," 60,000 ", AL03198C ,01-04a-00105
5-Feb-25,1st,MTDC,1,10-MIRA,2020," 60,000 ", AL03075A ,01-04a-00106
5-Feb-25,1st,MTDC,1,10-MIRA,2020," 60,000 ", AL03075B ,01-04a-00107
5-Feb-25,1st,MTDC,1,10-MIRA,2020," 60,000 ", AL03075C ,01-04a-00108
5-Feb-25,1st,MTDC,1,10-MIRA,2020," 40,000 ", AL03209A ,01-04a-00109
5-Feb-25,1st OT,MTDC,1,10-MIRA,2020," 20,000 ", AL03209A ,01-04a-00109
5-Feb-25,1st OT,MTDC,1,10-MIRA,2020," 60,000 ", AL03209B ,01-04a-00110
6-Feb-25,1st,MTDC,1,10-MIRA,2020," 60,000 ", AL03209C ,01-04a-00111
6-Feb-25,1st,MTDC,1,10-MIRA,2020," 60,000 ", AL03205A ,01-04a-00112
6-Feb-25,1st,MTDC,1,10-MIRA,2020," 60,000 ", AL03205B ,01-04a-00113
6-Feb-25,1st,MTDC,1,10-MIRA,2020," 78,200 ", AL03205C ,01-04a-00114
6-Feb-25,1st,MTDC,1,10-MIRA,2020," 42,000 ", AL03217A ,01-04a-00115
7-Feb-25,1st,MTDC,1,10-MIRA,2020," 18,000 ", AL03217A ,01-04a-00115
7-Feb-25,1st,MTDC,1,10-MIRA,2020," 60,000 ", AL03217B ,01-04a-00116
7-Feb-25,1st,MTDC,1,10-MIRA,2020," 60,000 ", AL03217C ,01-04a-00117
7-Feb-25,1st,MTDC,1,10-MIRA,2020," 60,000 ", AL03215A ,01-04a-00118
7-Feb-25,1st,MTDC,1,10-MIRA,2020," 60,000 ", AL03215B ,01-04a-00119
7-Feb-25,1st,MTDC,1,10-MIRA,2020," 60,000 ", AL03215C ,01-04a-00120
8-Feb-25,Sat - OT,MTDC,1,10-MIRA,2020," 60,000 ", AL03242A ,01-04a-00121
8-Feb-25,Sat - OT,MTDC,1,10-MIRA,2020," 60,000 ", AL03242B ,01-04a-00122
8-Feb-25,Sat - OT,MTDC,1,10-MIRA,2020," 65,000 ", AL03242C ,01-04a-00123
8-Feb-25,Sat - OT,MTDC,1,10-MIRA,2020," 60,000 ", AL03038A ,01-04a-00124
8-Feb-25,Sat - OT,MTDC,1,10-MIRA,2020," 60,000 ", AL03038B ,01-04a-00125
8-Feb-25,Sat - OT,MTDC,1,10-MIRA,2020," 25,000 ", AL03038C ,01-04a-00126
10-Feb-25,1st,DMD,1,10-MIRA,2020," 36,000 ", AL03038C ,01-04a-00126
10-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ", AL03182A ,01-04a-00127
10-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ", AL03182B ,01-04a-00128
10-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ", AL03182C ,01-04a-00129
10-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ", AL03233A ,01-04a-00130
10-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ", AL03233B ,01-04a-00131
11-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ", AL03233C ,01-04a-00132
11-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ", AL03020A ,01-04a-00133
11-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ", AL03020B ,01-04a-00134
11-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ", AL03020C ,01-04a-00135
11-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ", AL33237A ,01-04a-00136
11-Feb-25,1st,DMD,1,10-MIRA,2020," 45,000 ", AL033237B ,01-04a-00137
11-Feb-25,1st OT,DMD,1,10-MIRA,2020," 15,000 ", AL033237B ,01-04a-00137
11-Feb-25,1st OT,DMD,1,10-MIRA,2020," 40,000 ", AL033237C ,01-04a-00138
12-Feb-25,1st,DMD,1,10-MIRA,2020," 22,000 ", AL033237C ,01-04a-00138
12-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ", AL03192A ,01-04a-00139
12-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ", AL03192B ,01-04a-00140
12-Feb-25,1st,DMD,1,10-MIRA,2020," 61,000 ", AL03192C ,01-04a-00141
12-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ", AL03243A ,01-04a-00142
12-Feb-25,1st,DMD,1,10-MIRA,2020," 42,000 ", AL03243B ,01-04a-00143
12-Feb-25,1st OT,DMD,1,10-MIRA,2020," 18,000 ", AL03243B ,01-04a-00143
12-Feb-25,1st OT,DMD,1,10-MIRA,2020," 64,000 ", AL03243C ,01-04a-00144
13-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ", AL03245A ,01-04a-00145
13-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ", AL03245B ,01-04a-00146
13-Feb-25,1st,DMD,1,10-MIRA,2020," 66,000 ", AL03245C ,01-04a-00147
13-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ", AL03537A ,01-04a-00148
13-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ", AL03537B ,01-04a-00149
13-Feb-25,1st OT,DMD,1,10-MIRA,2020," 67,000 ", AL03537C ,01-04a-00150
13-Feb-25,1st OT,DMD,1,10-MIRA,2020," 20,000 ", AL03547A ,01-04a-00151
14-Feb-25,1st,DMD,1,10-MIRA,2020," 40,000 ", AL03547A ,01-04a-00151
14-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ", AL03547B ,01-04a-00152
14-Feb-25,1st,DMD,1,10-MIRA,2020," 66,000 ", AL03547C ,01-04a-00153
14-Feb-25,1st,DMD,1,10-MIRA,2020," 50,000 ", AL03464A ,01-04a-00154
17-Feb-25,1st,DMD,1,10-MIRA,2020," 10,000 ", AL03464A ,01-04a-00154
17-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ", AL03464B ,01-04a-00155
17-Feb-25,1st,DMD,1,10-MIRA,2020," 72,000 ", AL03464C ,01-04a-00156
17-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ", AL03470A ,01-04a-00157
17-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ", AL03470B ,01-04a-00158
17-Feb-25,1st,DMD,1,10-MIRA,2020," 20,000 ", AL03470C ,01-04a-00159
18-Feb-25,1st,DMD,1,10-MIRA,2020," 44,000 ", AL03470C ,01-04a-00159
18-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ", AL03517A ,01-04a-00160
18-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ", AL03517B ,01-04a-00161
18-Feb-25,1st,DMD,1,10-MIRA,2020," 65,000 ", AL03517C ,01-04a-00162
18-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ", AL03519A ,01-04a-00163
18-Feb-25,1st,DMD,1,10-MIRA,2020," 30,000 ", AL03519B ,01-04a-00164
19-Feb-25,1st,DMD,1,10-MIRA,2020," 30,000 ", AL03519B ,01-04a-00164
19-Feb-25,1st,DMD,1,10-MIRA,2020," 62,000 ", AL03519C ,01-04a-00165
19-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ", AL03536A ,01-04a-00166
19-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ", AL03536B ,01-04a-00167
19-Feb-25,1st,DMD,1,10-MIRA,2020," 50,000 ", AL03536C ,01-04a-00168
20-Feb-25,1st,DMD,1,10-MIRA,2020," 14,000 ", AL03536C ,01-04a-00168
20-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ", AL03505A ,01-04a-00169
20-Feb-25,1st,JDRA,1,10-MIRA,2020," 60,000 ", AL03505B ,01-04a-00170
20-Feb-25,1st,JDRA,1,10-MIRA,2020," 60,000 ", AL03505C ,01-04a-00171
20-Feb-25,1st,JDRA,1,10-MIRA,2020," 60,000 ",AL03493A,01-04a-00172
20-Feb-25,1st,JDRA,1,10-MIRA,2020," 50,000 ",AL03493B,01-04a-00173
21-Feb-25,1st,JMG,1,10-MIRA,2020," 10,000 ",AL03493B,01-04a-00173
21-Feb-25,1st,JMG,1,10-MIRA,2020," 80,800 ",AL03493C,01-04a-00174
21-Feb-25,1st,JMG,1,10-MIRA,2020," 60,000 ",AL03457A,01-04a-00175
21-Feb-25,1st,JMG,1,10-MIRA,2020," 60,000 ",AL03457B,01-04a-00176
21-Feb-25,1st,JMG,1,10-MIRA,2020," 61,200 ",AL03457C,01-04a-00177
24-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ",AL03471A,01-04a-00178
24-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ",AL03471B,01-04a-00179
24-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ",AL03471C,01-04a-00180
24-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ",AL03484A,01-04a-00181
24-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ",AL03484B,01-04a-00182
24-Feb-25,1st,DMD,1,10-MIRA,2020," 40,000 ",AL03484C,01-04a-00183
25-Feb-25,1st,DMD,1,10-MIRA,2020," 20,000 ",AL03484C,01-04a-00183
25-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ",AL03477A,01-04a-00184
25-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ",AL03477B,01-04a-00185
25-Feb-25,1st,DMD,1,10-MIRA,2020," 68,000 ",AL03477C,01-04a-00186
25-Feb-25,1st,DMD,1,10-MIRA,2020," 40,000 ",AL03499A,01-04a-00187
26-Feb-25,1st,DMD,1,10-MIRA,2020," 20,000 ",AL03499A,01-04a-00187
26-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ",AL03499B,01-04a-00188
26-Feb-25,1st,DMD,1,10-MIRA,2020," 74,000 ",AL03499C,01-04a-00189
26-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ",AL03562A,01-04a-00190
26-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ",AL03562B,01-04a-00191
26-Feb-25,1st,DMD,1,10-MIRA,2020," 20,000 ",AL03562c,01-04a-00192
27-Feb-25,1st,ABA,1,10-MIRA,2020," 65,000 ",AL03562c,01-04a-00192
27-Feb-25,1st,ABA,1,10-MIRA,2020," 60,000 ",AL03502A,01-04a-00193
28-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ",AL03502B,01-04a-00194
28-Feb-25,1st,DMD,1,10-MIRA,2020," 62,000 ",AL03502C,01-04a-00195
28-Feb-25,1st,DMD,1,10-MIRA,2020," 60,000 ",AL03550A,01-04a-00196
3-Mar-25,1st,JMG,1,10-MIRA,2020," 60,000 ",AL03550B,01-04a-00197
3-Mar-25,1st,JMG,1,10-MIRA,2020," 65,400 ",AL03550C,01-04a-00198
3-Mar-25,1st,JMG,1,10-MIRA,2020," 60,000 ",AL03450A,01-04a-00199
3-Mar-25,1st,JMG,1,10-MIRA,2020," 60,000 ",AL03450B,01-04a-00200
3-Mar-25,1st,JMG,1,10-MIRA,2020," 40,000 ",AL03450C,01-04a-00201
4-Mar-25,1st,JMG,1,10-MIRA,2020," 25,700 ",AL03450C,01-04a-00201
4-Mar-25,1st,JMG,1,10-MIRA,2020," 60,000 ",AL03441A,01-04a-00202
4-Mar-25,1st,JMG,1,10-MIRA,2020," 60,000 ",AL03441B,01-04a-00203
4-Mar-25,1st,JMG,1,10-MIRA,2020," 65,800 ",AL03441C,01-04a-00204
4-Mar-25,1st,JMG,1,10-MIRA,2020," 60,000 ",AL03490A,01-04a-00205
4-Mar-25,1st,JMG,1,10-MIRA,2020," 40,000 ",AL03490B,01-04a-00206
5-Mar-25,1st,JMG,1,10-MIRA,2020," 20,000 ",AL03490B,01-04a-00206
5-Mar-25,1st,JMG,1,10-MIRA,2020," 62,000 ",AL03490C,01-04a-00207
5-Mar-25,1st,JMG,1,10-MIRA,2020," 60,000 ",AL03512A,01-04a-00208
5-Mar-25,1st,JMG,1,10-MIRA,2020," 60,000 ",AL03512B,01-04a-00209
5-Mar-25,1st,JMG,1,10-MIRA,2020," 40,000 ",AL03512C,01-04a-00210
6-Mar-25,1st,JMG,1,10-MIRA,2020," 25,700 ",AL03512C,01-04a-00210
6-Mar-25,1st,JMG,1,10-MIRA,2020," 60,000 ",AL03337A,01-04a-00211
6-Mar-25,1st,JMG,1,10-MIRA,2020," 60,000 ",AL03337B,01-04a-00212
6-Mar-25,1st,JMG,1,10-MIRA,2020," 65,300 ",AL03337C,01-04a-00213
6-Mar-25,1st,JMG,1,10-MIRA,2020," 60,000 ",AL03533A,01-04a-00214
6-Mar-25,1st,JMG,1,10-MIRA,2020," 40,000 ",AL03533B,01-04a-00215
7-Mar-25,1st,JMG,1,10-MIRA,2020," 20,000 ",AL03533B,01-04a-00215
7-Mar-25,1st,JMG,1,10-MIRA,2020," 65,400 ",AL03533C,01-04a-00216
7-Mar-25,1st,JMG,1,10-MIRA,2020," 60,000 ",AL03507A,01-04a-00217
7-Mar-25,1st,JMG,1,10-MIRA,2020," 60,000 ",AL03507B,01-04a-00218
7-Mar-25,1st,JMG,1,10-MIRA,2020," 65,600 ",AL03507C,01-04a-00219
7-Mar-25,1st,MTDC,1,10-MIRA,2020," 30,000 ",AL03308A,01-04a-00220
10-Mar-25,1st,MTDC,1,10-MIRA,2020," 30,000 ",AL03308A,01-04a-00220
10-Mar-25,1st,MTDC,1,10-MIRA,2020," 60,000 ",AL03308B,01-04a-00221
10-Mar-25,1st,MTDC,1,10-MIRA,2020," 65,000 ",AL03308C,01-04a-00222
10-Mar-25,1st,MTDC,1,10-MIRA,2020," 60,000 ",AL03316A,01-04a-00223
10-Mar-25,1st,MTDC,1,10-MIRA,2020," 60,000 ",AL03316B,01-04a-00224
10-Mar-25,1st,MTDC,1,10-MIRA,2020," 40,000 ",AL03316C,01-04a-00225
11-Mar-25,1st,JMG,1,10-MIRA,2020," 32,500 ",AL03316C,01-04a-00225
11-Mar-25,1st,JMG,1,10-MIRA,2020," 60,000 ", AL03312A ,01-04a-00226
11-Mar-25,1st,JMG,1,10-MIRA,2020," 60,000 ", AL03312B ,01-04a-00227
11-Mar-25,1st,JMG,1,10-MIRA,2020," 65,400 ", AL03312C ,01-04a-00228
11-Mar-25,1st,JMG,1,10-MIRA,2020," 60,000 ",AL03336A,01-04a-00229
11-Mar-25,1st,JMG,1,10-MIRA,2020," 40,000 ",AL03336B,01-04a-00230
12-Mar-25,1st,MLN,1,10-MIRA,2020," 20,000 ",AL03336B,01-04a-00230
12-Mar-25,1st,MLN,1,10-MIRA,2020," 68,500 ",AL03336C,01-04a-00231
12-Mar-25,1st,MLN,1,10-MIRA,2020," 60,000 ",AL03352A,01-04a-00232
12-Mar-25,1st,MLN,1,10-MIRA,2020," 60,000 ",AL03352B,01-04a-00233
12-Mar-25,1st,MLN,1,10-MIRA,2020," 30,000 ",AL03352C,01-04a-00234
13-Mar-25,1st,MLN,1,10-MIRA,2020," 34,000 ",AL03352C,01-04a-00234
13-Mar-25,1st,MLN,1,10-MIRA,2020," 60,000 ",AL03429A,01-04a-00235
13-Mar-25,1st,MLN,1,10-MIRA,2020," 60,000 ",AL03429B,01-04a-00236
13-Mar-25,1st,MLN,1,10-MIRA,2020," 65,000 ",AL03429C,01-04a-00237
13-Mar-25,1st,MLN,1,10-MIRA,2020," 35,000 ",AL03415A,01-04a-00238
14-Mar-25,1st,MLN,1,10-MIRA,2020," 25,000 ",AL03415A,01-04a-00238
14-Mar-25,1st,MLN,1,10-MIRA,2020," 60,000 ",AL03415B,01-04a-00239
14-Mar-25,1st,MLN,1,10-MIRA,2020," 60,000 ",AL03415C,01-04a-00240
17-Mar-25,1st,JMG,1,10-MIRA,2020," 60,000 ",AL03360A,01-04a-00241
17-Mar-25,1st,JMG,1,10-MIRA,2020," 60,000 ",AL03360B,01-04a-00242
17-Mar-25,1st,JMG,1,10-MIRA,2020," 65,000 ",AL03360C,01-04a-00243
17-Mar-25,1st,JMG,1,10-MIRA,2020," 60,000 ",AL03413A,01-04a-00244
